Key:2019-04-04 20:00:00 {'diffuse_radiation': 4.0, 'direct_normal_radiation': 0.0}
Key:2019-04-04 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-04 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-04 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-04 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 07:00:00 {'diffuse_radiation': 30.0, 'direct_normal_radiation': 91.0}
Key:2019-04-05 08:00:00 {'diffuse_radiation': 80.0, 'direct_normal_radiation': 155.0}
Key:2019-04-05 09:00:00 {'diffuse_radiation': 121.0, 'direct_normal_radiation': 117.0}
Key:2019-04-05 10:00:00 {'diffuse_radiation': 166.0, 'direct_normal_radiation': 101.0}
Key:2019-04-05 11:00:00 {'diffuse_radiation': 222.0, 'direct_normal_radiation': 93.0}
Key:2019-04-05 12:00:00 {'diffuse_radiation': 249.0, 'direct_normal_radiation': 58.0}
Key:2019-04-05 13:00:00 {'diffuse_radiation': 248.0, 'direct_normal_radiation': 31.0}
Key:2019-04-05 14:00:00 {'diffuse_radiation': 266.0, 'direct_normal_radiation': 87.0}
Key:2019-04-05 15:00:00 {'diffuse_radiation': 255.0, 'direct_normal_radiation': 263.0}
Key:2019-04-05 16:00:00 {'diffuse_radiation': 206.0, 'direct_normal_radiation': 218.0}
Key:2019-04-05 17:00:00 {'diffuse_radiation': 147.0, 'direct_normal_radiation': 27.0}
Key:2019-04-05 18:00:00 {'diffuse_radiation': 81.0, 'direct_normal_radiation': 4.0}
Key:2019-04-05 19:00:00 {'diffuse_radiation': 31.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 20:00:00 {'diffuse_radiation': 4.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-05 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 07:00:00 {'diffuse_radiation': 28.0, 'direct_normal_radiation': 27.0}
Key:2019-04-06 08:00:00 {'diffuse_radiation': 83.0, 'direct_normal_radiation': 84.0}
Key:2019-04-06 09:00:00 {'diffuse_radiation': 145.0, 'direct_normal_radiation': 108.0}
Key:2019-04-06 10:00:00 {'diffuse_radiation': 191.0, 'direct_normal_radiation': 107.0}
Key:2019-04-06 11:00:00 {'diffuse_radiation': 228.0, 'direct_normal_radiation': 103.0}
Key:2019-04-06 12:00:00 {'diffuse_radiation': 253.0, 'direct_normal_radiation': 109.0}
Key:2019-04-06 13:00:00 {'diffuse_radiation': 246.0, 'direct_normal_radiation': 109.0}
Key:2019-04-06 14:00:00 {'diffuse_radiation': 223.0, 'direct_normal_radiation': 71.0}
Key:2019-04-06 15:00:00 {'diffuse_radiation': 183.0, 'direct_normal_radiation': 41.0}
Key:2019-04-06 16:00:00 {'diffuse_radiation': 143.0, 'direct_normal_radiation': 27.0}
Key:2019-04-06 17:00:00 {'diffuse_radiation': 118.0, 'direct_normal_radiation': 48.0}
Key:2019-04-06 18:00:00 {'diffuse_radiation': 75.0, 'direct_normal_radiation': 84.0}
Key:2019-04-06 19:00:00 {'diffuse_radiation': 25.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 20:00:00 {'diffuse_radiation': 2.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-06 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 07:00:00 {'diffuse_radiation': 32.0, 'direct_normal_radiation': 61.0}
Key:2019-04-07 08:00:00 {'diffuse_radiation': 96.0, 'direct_normal_radiation': 113.0}
Key:2019-04-07 09:00:00 {'diffuse_radiation': 159.0, 'direct_normal_radiation': 187.0}
Key:2019-04-07 10:00:00 {'diffuse_radiation': 218.0, 'direct_normal_radiation': 247.0}
Key:2019-04-07 11:00:00 {'diffuse_radiation': 269.0, 'direct_normal_radiation': 171.0}
Key:2019-04-07 12:00:00 {'diffuse_radiation': 277.0, 'direct_normal_radiation': 82.0}
Key:2019-04-07 13:00:00 {'diffuse_radiation': 229.0, 'direct_normal_radiation': 41.0}
Key:2019-04-07 14:00:00 {'diffuse_radiation': 195.0, 'direct_normal_radiation': 35.0}
Key:2019-04-07 15:00:00 {'diffuse_radiation': 158.0, 'direct_normal_radiation': 53.0}
Key:2019-04-07 16:00:00 {'diffuse_radiation': 111.0, 'direct_normal_radiation': 140.0}
Key:2019-04-07 17:00:00 {'diffuse_radiation': 82.0, 'direct_normal_radiation': 121.0}
Key:2019-04-07 18:00:00 {'diffuse_radiation': 50.0, 'direct_normal_radiation': 39.0}
Key:2019-04-07 19:00:00 {'diffuse_radiation': 26.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 20:00:00 {'diffuse_radiation': 4.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-07 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 07:00:00 {'diffuse_radiation': 18.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 08:00:00 {'diffuse_radiation': 48.0, 'direct_normal_radiation': 32.0}
Key:2019-04-08 09:00:00 {'diffuse_radiation': 100.0, 'direct_normal_radiation': 87.0}
Key:2019-04-08 10:00:00 {'diffuse_radiation': 178.0, 'direct_normal_radiation': 115.0}
Key:2019-04-08 11:00:00 {'diffuse_radiation': 248.0, 'direct_normal_radiation': 94.0}
Key:2019-04-08 12:00:00 {'diffuse_radiation': 270.0, 'direct_normal_radiation': 119.0}
Key:2019-04-08 13:00:00 {'diffuse_radiation': 266.0, 'direct_normal_radiation': 160.0}
Key:2019-04-08 14:00:00 {'diffuse_radiation': 251.0, 'direct_normal_radiation': 159.0}
Key:2019-04-08 15:00:00 {'diffuse_radiation': 202.0, 'direct_normal_radiation': 142.0}
Key:2019-04-08 16:00:00 {'diffuse_radiation': 162.0, 'direct_normal_radiation': 99.0}
Key:2019-04-08 17:00:00 {'diffuse_radiation': 120.0, 'direct_normal_radiation': 79.0}
Key:2019-04-08 18:00:00 {'diffuse_radiation': 66.0, 'direct_normal_radiation': 71.0}
Key:2019-04-08 19:00:00 {'diffuse_radiation': 27.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 20:00:00 {'diffuse_radiation': 3.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-08 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 07:00:00 {'diffuse_radiation': 21.0, 'direct_normal_radiation': 1.0}
Key:2019-04-09 08:00:00 {'diffuse_radiation': 61.0, 'direct_normal_radiation': 1.0}
Key:2019-04-09 09:00:00 {'diffuse_radiation': 101.0, 'direct_normal_radiation': 10.0}
Key:2019-04-09 10:00:00 {'diffuse_radiation': 112.0, 'direct_normal_radiation': 9.0}
Key:2019-04-09 11:00:00 {'diffuse_radiation': 142.0, 'direct_normal_radiation': 8.0}
Key:2019-04-09 12:00:00 {'diffuse_radiation': 198.0, 'direct_normal_radiation': 34.0}
Key:2019-04-09 13:00:00 {'diffuse_radiation': 228.0, 'direct_normal_radiation': 45.0}
Key:2019-04-09 14:00:00 {'diffuse_radiation': 227.0, 'direct_normal_radiation': 153.0}
Key:2019-04-09 15:00:00 {'diffuse_radiation': 212.0, 'direct_normal_radiation': 293.0}
Key:2019-04-09 16:00:00 {'diffuse_radiation': 200.0, 'direct_normal_radiation': 251.0}
Key:2019-04-09 17:00:00 {'diffuse_radiation': 165.0, 'direct_normal_radiation': 149.0}
Key:2019-04-09 18:00:00 {'diffuse_radiation': 106.0, 'direct_normal_radiation': 73.0}
Key:2019-04-09 19:00:00 {'diffuse_radiation': 42.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 20:00:00 {'diffuse_radiation': 6.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-09 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 07:00:00 {'diffuse_radiation': 33.0, 'direct_normal_radiation': 203.0}
Key:2019-04-10 08:00:00 {'diffuse_radiation': 68.0, 'direct_normal_radiation': 492.0}
Key:2019-04-10 09:00:00 {'diffuse_radiation': 108.0, 'direct_normal_radiation': 523.0}
Key:2019-04-10 10:00:00 {'diffuse_radiation': 182.0, 'direct_normal_radiation': 376.0}
Key:2019-04-10 11:00:00 {'diffuse_radiation': 222.0, 'direct_normal_radiation': 387.0}
Key:2019-04-10 12:00:00 {'diffuse_radiation': 213.0, 'direct_normal_radiation': 545.0}
Key:2019-04-10 13:00:00 {'diffuse_radiation': 176.0, 'direct_normal_radiation': 713.0}
Key:2019-04-10 14:00:00 {'diffuse_radiation': 131.0, 'direct_normal_radiation': 818.0}
Key:2019-04-10 15:00:00 {'diffuse_radiation': 114.0, 'direct_normal_radiation': 820.0}
Key:2019-04-10 16:00:00 {'diffuse_radiation': 112.0, 'direct_normal_radiation': 755.0}
Key:2019-04-10 17:00:00 {'diffuse_radiation': 99.0, 'direct_normal_radiation': 665.0}
Key:2019-04-10 18:00:00 {'diffuse_radiation': 69.0, 'direct_normal_radiation': 531.0}
Key:2019-04-10 19:00:00 {'diffuse_radiation': 35.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 20:00:00 {'diffuse_radiation': 6.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-10 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 07:00:00 {'diffuse_radiation': 33.0, 'direct_normal_radiation': 154.0}
Key:2019-04-11 08:00:00 {'diffuse_radiation': 84.0, 'direct_normal_radiation': 304.0}
Key:2019-04-11 09:00:00 {'diffuse_radiation': 141.0, 'direct_normal_radiation': 339.0}
Key:2019-04-11 10:00:00 {'diffuse_radiation': 218.0, 'direct_normal_radiation': 349.0}
Key:2019-04-11 11:00:00 {'diffuse_radiation': 279.0, 'direct_normal_radiation': 313.0}
Key:2019-04-11 12:00:00 {'diffuse_radiation': 323.0, 'direct_normal_radiation': 275.0}
Key:2019-04-11 13:00:00 {'diffuse_radiation': 337.0, 'direct_normal_radiation': 322.0}
Key:2019-04-11 14:00:00 {'diffuse_radiation': 302.0, 'direct_normal_radiation': 419.0}
Key:2019-04-11 15:00:00 {'diffuse_radiation': 258.0, 'direct_normal_radiation': 449.0}
Key:2019-04-11 16:00:00 {'diffuse_radiation': 201.0, 'direct_normal_radiation': 442.0}
Key:2019-04-11 17:00:00 {'diffuse_radiation': 159.0, 'direct_normal_radiation': 304.0}
Key:2019-04-11 18:00:00 {'diffuse_radiation': 111.0, 'direct_normal_radiation': 130.0}
Key:2019-04-11 19:00:00 {'diffuse_radiation': 42.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 20:00:00 {'diffuse_radiation': 6.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-11 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 07:00:00 {'diffuse_radiation': 30.0, 'direct_normal_radiation': 249.0}
Key:2019-04-12 08:00:00 {'diffuse_radiation': 66.0, 'direct_normal_radiation': 552.0}
Key:2019-04-12 09:00:00 {'diffuse_radiation': 109.0, 'direct_normal_radiation': 594.0}
Key:2019-04-12 10:00:00 {'diffuse_radiation': 156.0, 'direct_normal_radiation': 478.0}
Key:2019-04-12 11:00:00 {'diffuse_radiation': 169.0, 'direct_normal_radiation': 348.0}
Key:2019-04-12 12:00:00 {'diffuse_radiation': 182.0, 'direct_normal_radiation': 334.0}
Key:2019-04-12 13:00:00 {'diffuse_radiation': 234.0, 'direct_normal_radiation': 272.0}
Key:2019-04-12 14:00:00 {'diffuse_radiation': 245.0, 'direct_normal_radiation': 204.0}
Key:2019-04-12 15:00:00 {'diffuse_radiation': 206.0, 'direct_normal_radiation': 261.0}
Key:2019-04-12 16:00:00 {'diffuse_radiation': 174.0, 'direct_normal_radiation': 283.0}
Key:2019-04-12 17:00:00 {'diffuse_radiation': 137.0, 'direct_normal_radiation': 257.0}
Key:2019-04-12 18:00:00 {'diffuse_radiation': 91.0, 'direct_normal_radiation': 208.0}
Key:2019-04-12 19:00:00 {'diffuse_radiation': 40.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 20:00:00 {'diffuse_radiation': 6.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-12 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 07:00:00 {'diffuse_radiation': 31.0, 'direct_normal_radiation': 249.0}
Key:2019-04-13 08:00:00 {'diffuse_radiation': 61.0, 'direct_normal_radiation': 583.0}
Key:2019-04-13 09:00:00 {'diffuse_radiation': 94.0, 'direct_normal_radiation': 618.0}
Key:2019-04-13 10:00:00 {'diffuse_radiation': 158.0, 'direct_normal_radiation': 487.0}
Key:2019-04-13 11:00:00 {'diffuse_radiation': 197.0, 'direct_normal_radiation': 471.0}
Key:2019-04-13 12:00:00 {'diffuse_radiation': 174.0, 'direct_normal_radiation': 617.0}
Key:2019-04-13 13:00:00 {'diffuse_radiation': 171.0, 'direct_normal_radiation': 703.0}
Key:2019-04-13 14:00:00 {'diffuse_radiation': 183.0, 'direct_normal_radiation': 665.0}
Key:2019-04-13 15:00:00 {'diffuse_radiation': 167.0, 'direct_normal_radiation': 633.0}
Key:2019-04-13 16:00:00 {'diffuse_radiation': 148.0, 'direct_normal_radiation': 593.0}
Key:2019-04-13 17:00:00 {'diffuse_radiation': 121.0, 'direct_normal_radiation': 518.0}
Key:2019-04-13 18:00:00 {'diffuse_radiation': 79.0, 'direct_normal_radiation': 483.0}
Key:2019-04-13 19:00:00 {'diffuse_radiation': 34.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 20:00:00 {'diffuse_radiation': 6.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-13 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 07:00:00 {'diffuse_radiation': 36.0, 'direct_normal_radiation': 189.0}
Key:2019-04-14 08:00:00 {'diffuse_radiation': 77.0, 'direct_normal_radiation': 420.0}
Key:2019-04-14 09:00:00 {'diffuse_radiation': 98.0, 'direct_normal_radiation': 600.0}
Key:2019-04-14 10:00:00 {'diffuse_radiation': 140.0, 'direct_normal_radiation': 641.0}
Key:2019-04-14 11:00:00 {'diffuse_radiation': 197.0, 'direct_normal_radiation': 547.0}
Key:2019-04-14 12:00:00 {'diffuse_radiation': 242.0, 'direct_normal_radiation': 477.0}
Key:2019-04-14 13:00:00 {'diffuse_radiation': 267.0, 'direct_normal_radiation': 434.0}
Key:2019-04-14 14:00:00 {'diffuse_radiation': 271.0, 'direct_normal_radiation': 348.0}
Key:2019-04-14 15:00:00 {'diffuse_radiation': 258.0, 'direct_normal_radiation': 289.0}
Key:2019-04-14 16:00:00 {'diffuse_radiation': 210.0, 'direct_normal_radiation': 392.0}
Key:2019-04-14 17:00:00 {'diffuse_radiation': 166.0, 'direct_normal_radiation': 318.0}
Key:2019-04-14 18:00:00 {'diffuse_radiation': 108.0, 'direct_normal_radiation': 308.0}
Key:2019-04-14 19:00:00 {'diffuse_radiation': 41.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 20:00:00 {'diffuse_radiation': 9.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-14 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 07:00:00 {'diffuse_radiation': 40.0, 'direct_normal_radiation': 295.0}
Key:2019-04-15 08:00:00 {'diffuse_radiation': 72.0, 'direct_normal_radiation': 528.0}
Key:2019-04-15 09:00:00 {'diffuse_radiation': 84.0, 'direct_normal_radiation': 719.0}
Key:2019-04-15 10:00:00 {'diffuse_radiation': 89.0, 'direct_normal_radiation': 819.0}
Key:2019-04-15 11:00:00 {'diffuse_radiation': 95.0, 'direct_normal_radiation': 867.0}
Key:2019-04-15 12:00:00 {'diffuse_radiation': 103.0, 'direct_normal_radiation': 886.0}
Key:2019-04-15 13:00:00 {'diffuse_radiation': 111.0, 'direct_normal_radiation': 880.0}
Key:2019-04-15 14:00:00 {'diffuse_radiation': 117.0, 'direct_normal_radiation': 856.0}
Key:2019-04-15 15:00:00 {'diffuse_radiation': 129.0, 'direct_normal_radiation': 789.0}
Key:2019-04-15 16:00:00 {'diffuse_radiation': 147.0, 'direct_normal_radiation': 652.0}
Key:2019-04-15 17:00:00 {'diffuse_radiation': 141.0, 'direct_normal_radiation': 494.0}
Key:2019-04-15 18:00:00 {'diffuse_radiation': 108.0, 'direct_normal_radiation': 316.0}
Key:2019-04-15 19:00:00 {'diffuse_radiation': 55.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 20:00:00 {'diffuse_radiation': 11.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 21:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 22:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 23:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-15 24:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 01:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 02:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 03:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 04:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 05:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 06:00:00 {'diffuse_radiation': 0.0, 'direct_normal_radiation': 0.0}
Key:2019-04-16 07:00:00 {'diffuse_radiation': 53.0, 'direct_normal_radiation': 151.0}
Key:2019-04-16 08:00:00 {'diffuse_radiation': 106.0, 'direct_normal_radiation': 252.0}
Key:2019-04-16 09:00:00 {'diffuse_radiation': 156.0, 'direct_normal_radiation': 378.0}
Key:2019-04-16 10:00:00 {'diffuse_radiation': 233.0, 'direct_normal_radiation': 358.0}
Key:2019-04-16 11:00:00 {'diffuse_radiation': 298.0, 'direct_normal_radiation': 293.0}
