163.3382096354,151.7223156773,-447.5499616787
164.7520317238,152.337144582,-446.8002876684
166.1766988661,152.924479221,-446.0491045644
167.6110027355,153.4860318423,-445.2965164096
169.0538778301,154.023328844,-444.542610049
170.5044130041,154.5377487068,-443.7874406068
171.961814706,155.0305348441,-443.0310438121
173.4253641571,155.5028040778,-442.2734524005
174.8944533177,155.9555776388,-441.5146726111
176.36852593,156.3897777916,-440.754710652
177.8470990523,156.8062482389,-439.9935580985
179.3297263105,157.2057548555,-439.2312078959
180.8160198299,157.5890017274,-438.4676405509
182.3056206425,157.9566314594,-437.7028371949
183.7982165666,158.3092369455,-436.9367685317
185.2934895309,158.6473551929,-436.1694202586
186.7911781847,158.9714876247,-435.4007595265
188.2910434218,159.2820962296,-434.6307514037
189.7928561761,159.5796052962,-433.8593640537
191.2964025231,159.864406357,-433.0865651665
192.8015035161,160.1368649156,-432.3123109073
194.3079552364,160.3973122876,-431.5365759953
195.8155938974,160.6460600689,-430.759319553
197.3242680026,160.8833969112,-429.9804987972
198.8338270913,161.1095887527,-429.2000743021
200.3441295693,161.3248819355,-428.4180054745
201.8550365316,161.5295038982,-427.6342533068
203.3664413219,161.7236683992,-426.8487646091
204.8781918916,161.9075666804,-426.0615119675
206.3901909354,162.0813814653,-425.2724413566
207.9023263394,162.2452789746,-424.4815079535
209.4144902885,162.3994123347,-423.6886659139
210.9265786958,162.5439223037,-422.893868384
212.4384906851,162.6789379283,-422.0970675008
213.9501281213,162.8045771365,-421.2982143834
215.4613940588,162.9209471889,-420.4972597087
216.9722128509,163.0281465872,-419.6941427781
218.4824580569,163.1262604812,-418.8888296289
219.9920558366,163.215368429,-418.0812578564
221.5009157356,163.2955397587,-417.2713731643
223.0089479513,163.3668351719,-416.4591199884
224.5160630323,163.42930701,-415.6444414469
226.0221715898,163.4829994882,-414.8272792852
227.5271805778,163.5279488036,-414.0075756935
229.0310056653,163.5641836751,-413.1852663524
230.5335546306,163.5917249686,-412.3602892507
232.0347301118,163.6105860479,-411.5325830248
233.5344603039,163.6207731047,-410.7020697485
235.0326218081,163.622284884,-409.8686974448
236.5291332694,163.6151446127,-409.0323950616
238.0239070928,163.5994314794,-408.1931072714
239.5168554405,163.5752335819,-407.3507817312
241.0078973299,163.5426416527,-406.5053638608
242.496947968,163.5017491282,-405.6568029329
243.983925802,163.4526519398,-404.8050481696
245.4687508431,163.3954484297,-403.9500497522
246.9513447155,163.3302392411,-403.0917588563
248.4316307008,163.2571272065,-402.2301276859
249.9095337792,163.1762172346,-401.3651095056
251.3849737703,163.0876166286,-400.4966627417
252.8578890431,162.9914335431,-399.6247370727
254.3282092157,162.8877784286,-398.7492894894
255.7958654672,162.7767633862,-397.8702783224
257.2608048632,162.6585008674,-396.9876546273
258.7229321757,162.5331083436,-396.1013973332
260.1822020862,162.4007006977,-395.2114576872
261.638554209,162.2613952939,-394.3177983807
263.0919300607,162.1153105377,-393.4203833785
264.5422730669,161.9625657641,-392.5191779324
265.9895285666,161.8032811267,-391.6141485925
267.4336438139,161.6375774888,-390.7052632175
268.8745679768,161.4655763161,-389.792490982
270.3122521335,161.2873995712,-388.8758023829
271.7466492669,161.1031696101,-387.9551692426
273.1777142556,160.9130090815,-387.0305647118
274.6054038641,160.7170408281,-386.1019632693
276.0296742762,160.5153881427,-385.1693423327
277.4504908792,160.308173277,-384.2326758283
278.8678272153,160.095517353,-383.2919347089
280.2816199585,159.8775471792,-382.3471169794
281.6918489173,159.6543831296,-381.3981945469
283.0984754589,159.4261483313,-380.4451541076
284.5014766199,159.1929632504,-379.4879742392
285.9008233903,158.9549490743,-378.5266400132
287.296488442,158.7122264274,-377.5611377827
288.6884461025,158.4649153013,-376.5914551679
290.0766723277,158.2131349875,-375.6175810405
291.4611446739,157.9570040135,-374.6395055072
292.8418422691,157.6966400812,-373.6572198917
294.218745784,157.4321600095,-372.6707167159
295.5918374017,157.1636796784,-371.6799896794
296.9611007877,156.8913139774,-370.6850336394
298.3265172124,156.6151775397,-369.6858474134
299.6880809321,156.3353815664,-368.6824224582
301.0457997805,156.0520334661,-367.6747420821
302.3996119607,155.7652543777,-366.662843485
303.7495363366,155.4751476912,-365.6467060591
305.0955644815,155.1818214763,-364.6263313601
306.4376892115,154.885382533,-363.6017219561
307.7759045543,154.5859363615,-362.5728814024
309.1102057179,154.2835871341,-361.5398142147
310.4405890597,153.9784376694,-360.5025258432
311.7670520552,153.6705894096,-359.4610226455
313.0895929355,153.3601424771,-358.415312124
314.4082281214,153.0471923389,-357.3653947455
315.7229627644,152.7318440309,-356.3113397431
317.0338552814,152.4141914486,-355.2532042389
