319.3821330614,64.3074290872,-379.2882909415
320.5680171851,64.8412176713,-378.1693884702
321.7589808124,65.3468972563,-377.0428524494
322.9542145259,65.8262823507,-375.909344587
324.1530051555,66.2809898169,-374.7694459061
325.3547491236,66.712477001,-373.623642021
326.5589239388,67.122057015,-372.4723484133
327.7650545437,67.5109099306,-371.3159411942
328.9727451726,67.8801122065,-370.1547254182
330.181631974,68.2306368756,-368.9889794423
331.3914011584,68.5633727317,-367.818936656
332.601761156,68.8791277101,-366.6448116144
333.8124606821,69.1786436247,-365.4667819441
335.0232653016,69.4625982985,-364.2850105132
336.2339725763,69.7316164507,-363.099630202
337.444370346,69.9862666784,-361.9107843436
338.6542872407,70.2270781775,-360.7185769325
339.8635656899,70.4545390536,-359.5230986156
341.0720521068,70.66909873,-358.3244361358
342.2796011341,70.8711726375,-357.122667955
343.4860934446,71.0611481803,-355.9178462332
344.6913844188,71.2393793543,-354.7100478228
345.8953601941,71.4061982767,-353.4993181722
347.0979136804,71.5619132507,-352.2856949539
348.2989359606,71.7068096817,-351.0692165829
349.4983227705,71.841152814,-349.8499155653
350.6959693564,71.9651887532,-348.6278235804
351.8917960883,72.0791483575,-347.4029451131
353.0856821793,72.1832420755,-346.1753251446
354.2775506424,72.2776692097,-344.9449620008
355.4673100897,72.3626133356,-343.7118667936
356.6548706477,72.4382447917,-342.4760470016
357.8401435488,72.5047214615,-341.2375067403
359.0230407577,72.5621894817,-339.9962469975
360.2034746271,72.6107838835,-338.7522658375
361.3813565873,72.6506291433,-337.5055596301
362.5566133255,72.6818401213,-336.25610567
363.7291297845,72.7045210852,-335.0039226449
364.8988304061,72.7187683182,-333.7489841059
366.0656249175,72.7246689812,-332.4912758666
367.2294218171,72.7223018694,-331.2307815158
368.3901281212,72.7117377193,-329.9674824964
369.5476491161,72.6930394809,-328.7013581723
370.7018854481,72.6662626305,-327.4323888194
371.8527426619,72.6314551451,-326.1605449084
373.0001183161,72.5886579516,-324.8858010103
374.1439077551,72.5379049897,-323.6081292415
375.2840092178,72.4792230311,-322.3274932278
376.420301507,72.4126332426,-321.043873104
377.5526862957,72.3381791904,-319.7572356514
378.6810772936,72.2559576224,-318.4675657438
379.8053903137,72.166073569,-317.174852047
380.9255475398,72.0686340955,-315.8790788087
382.0414690205,71.9637488697,-314.5802357047
383.1530783096,71.8515296095,-313.2783114235
384.2603011259,71.732090071,-311.97329526
385.3630653911,71.6055459294,-310.6651771224
386.4613012641,71.472014659,-309.3539475381
387.5549411716,71.3316154124,-308.0395976598
388.6439147995,71.1844695961,-306.7221253811
389.7281664171,71.0306984059,-305.4015144035
390.8076348906,70.8704253326,-304.077758349
391.8822612444,70.703775104,-302.7508517319
392.9519990715,70.5308718558,-301.4207769934
394.01677221,70.3518459347,-300.0875572442
395.0765418149,70.1668228931,-298.7511728156
396.1312590462,69.97593096,-297.4116200048
397.180877419,69.7792989691,-296.0688957679
398.2253527959,69.5770562462,-294.7229977199
399.2646433768,69.3693324981,-293.3739241338
400.2987096851,69.1562577034,-292.0216739388
401.3275145519,68.937962006,-290.6662467177
402.3510230969,68.7145756114,-289.3076427038
403.3692027071,68.4862286845,-287.9458627771
404.3820230129,68.2530512518,-286.5809084586
405.3894558624,68.0151731046,-285.2127819056
406.3914735782,67.7727241269,-283.8414882608
407.3880557818,67.5258325365,-282.4670262469
408.3791885585,67.2746248569,-281.089389003
409.3648332148,67.0192338887,-279.7086077256
410.344981867,66.7597845024,-278.3246742954
411.3196146092,66.4964044415,-276.937600821
412.2887231452,66.2292180465,-275.5473863258
413.252295721,65.9583501876,-274.1540380055
414.2103224699,65.6839247875,-272.7575636435
415.1627953717,65.4060647579,-271.3579716007
416.1097082115,65.1248919387,-269.9552708028
417.0510565369,64.8405270413,-268.549470728
417.9868376164,64.5530895943,-267.1405813944
418.9170503954,64.2626978923,-265.7286133458
419.8416954536,63.969468949,-264.3135776382
420.7607749606,63.6735184516,-262.895485825
421.674290072,63.3749615628,-261.4743539427
422.5822511539,63.0739095133,-260.0501864873
423.4846780528,62.7704692789,-258.6229754007
424.3815449891,62.4647622619,-257.1927876885
425.272880179,62.1568906819,-255.759607602
426.1586941895,61.8469615662,-254.3234496953
427.0389988619,61.5350803927,-252.884328938
427.9138072688,61.2213510668,-251.4422606978
428.7831336726,60.905875902,-249.9972607242
429.6469934831,60.5887556021,-248.5493451315
430.5053991077,60.2700907797,-247.0985373558
431.3583762059,59.9499758778,-245.644840541
432.2059562818,59.6285025579,-244.1882593518
433.0481769053,59.3057660908,-242.7288811627
433.8851303302,58.981841578,-241.2667419536
434.716897838,58.6568042313,-239.8018859324
435.5435474866,58.3307306038,-238.3343700023
436.3651500797,58.0036926094,-236.8642361997
437.1817704502,57.675761142,-235.3915274488
437.9934697475,57.3470053936,-233.9162839554
438.8003055663,57.0174930001,-232.4385433533
439.6023296883,56.6872911617,-230.9583452433
440.3995972013,56.3564630586,-229.4757146662
441.1921577367,56.0250715892,-227.9906784173
441.9800484328,55.6931825403,-226.503278814
442.7633142043,55.3608562487,-225.0135359184
443.5419935063,55.0281536824,-223.5214743813
444.3161192257,54.6951362435,-222.0271221752
445.0857281841,54.3618618071,-220.530492429
445.8508497004,54.0283897498,-219.0316056014
446.6115105964,53.6947789318,-217.5304800595
447.3677351842,53.3610878127,-216.0271322218
448.1195452492,53.0273745657,-214.5215766962
448.8669600297,52.6936971898,-213.0138264117
449.6100010934,52.3601114157,-211.5038827491
450.3486731175,52.0266794436,-209.9917747252
451.0829923115,51.6934572792,-208.4775012891
