-339.5696163652,8.0983791502,-366.9153742987
-338.3388150968,8.5650253494,-368.0133968251
-337.0986626612,9.0040351854,-369.1122905687
-335.8499752408,9.4172197651,-370.2115562748
-334.5934769717,9.8061921882,-371.3107505288
-333.3297765149,10.1724067318,-372.4095093079
-332.0593977228,10.5171740502,-373.5075232253
-330.7828189895,10.8416722569,-374.6045055586
-329.5004321026,11.146975942,-375.7002294183
-328.2125940421,11.4340576789,-376.794484476
-326.9196147079,11.7038043033,-377.8870887736
-325.6217734774,11.9570242709,-378.9778756861
-324.3193068472,12.1944594791,-380.0667051739
-323.0124331195,12.416788478,-381.1534437553
-321.7013361112,12.6246364028,-382.2379787492
-320.3862054854,12.8185746197,-383.3201854622
-319.0671893512,12.9991335835,-384.3999669053
-317.744416745,13.1668033976,-385.4772354223
-316.4180117672,13.3220360807,-386.5519015366
-315.0880848541,13.4652504157,-387.6238814502
-313.7547338459,13.5968348761,-388.6930964139
-312.4180478164,13.7171499586,-389.7594698627
-311.0781092932,13.8265304783,-390.8229258639
-309.7349814223,13.9252887006,-391.8833994276
-308.3887281972,14.0137145555,-392.9408205548
-307.0394063349,14.0920781074,-393.9951208409
-305.6870659901,14.1606310204,-395.046232993
-304.3317365523,14.2196084724,-396.0941018366
-302.9734923571,14.2692276797,-397.1386336518
-301.6123443613,14.3096935629,-398.1797798713
-300.2483230009,14.3411961117,-399.2174730226
-298.8814543503,14.3639123973,-400.2516452117
-297.511760472,14.378007364,-401.2822278439
-296.1392597245,14.3836345458,-402.309151366
-294.763967033,14.3809367179,-403.3323450267
-293.3858968754,14.3700465171,-404.351734624
-292.0050416892,14.3510866951,-405.3672583381
-290.6214326576,14.3241714112,-406.378821938
-289.2350610349,14.2894056506,-407.3863566081
-287.8459278066,14.2468862267,-408.3897822787
-286.4540315302,14.1967020058,-409.3890164923
-285.0593684579,14.1389342297,-410.3839742004
-283.6619326432,14.0736568051,-411.3745675602
-282.2617199105,14.000936775,-412.3607030089
-280.8587138743,13.9208338097,-413.3422909503
-279.4529038761,13.8334013069,-414.3192329295
-278.0442767685,13.7386861902,-415.2914272855
-276.6328042954,13.6367281019,-416.2587775625
-275.2184946164,13.5275633182,-417.22115705
-273.8013204878,13.411237623,-418.1784702043
-272.3812805869,13.2878505561,-419.130638947
-270.9583768038,13.1575139605,-420.0775921982
-269.5326114027,13.0203418031,-421.0192612038
-268.1039873906,12.8764500958,-421.9555793299
-266.6725077441,12.7259567024,-422.8864826047
-265.2381760557,12.5689812823,-423.8119093197
-263.8009963421,12.4056451535,-424.7318001819
-262.3609730404,12.2360711717,-425.6460983354
-260.9181110052,12.06038361,-426.5547493802
-259.4724224643,11.8787089254,-427.4576970573
-258.0239033734,11.6911726638,-428.3548980219
-256.5725603277,11.4979026609,-429.2463049547
-255.1184005812,11.2990277322,-430.1318728801
-253.6614183285,11.0946756109,-431.0115674164
-252.2016510053,10.8849807862,-431.8853308645
-250.7390899803,10.6700718281,-432.7531360723
-249.273743316,10.4500800341,-433.6149484609
-247.8056194661,10.2251370588,-434.4707358923
-246.3347272718,9.9953748035,-435.3204686516
-244.8610759567,9.7609253083,-436.1641194251
-243.3846751225,9.5219206461,-437.0016632769
-241.9055347437,9.2784928191,-437.8330776225
-240.4236651621,9.0307736585,-438.6583421993
-238.9390770811,8.7788947263,-439.4774390359
-237.4517815593,8.5229872208,-440.2903524184
-235.9617900042,8.2631818841,-441.0970688552
-234.4691180824,7.9996096093,-441.8975749486
-232.973770411,7.7323986453,-442.6918655452
-231.4757536537,7.461676779,-443.479936544
-229.975098964,7.1875754007,-444.2617732599
-228.4718102529,6.9102200618,-445.0373775471
-226.9659079024,6.6297383301,-445.8067448309
-225.4573973281,6.3462539288,-446.5698802891
-223.9462926926,6.0598910604,-447.3267866007
-222.4326084688,5.7707727972,-448.0774682682
-220.9163594318,5.4790210221,-448.8219315705
-219.3975606492,5.1847563729,-449.5601845147
-217.8762274716,4.8880981895,-450.2922367876
-216.3523755231,4.5891644647,-451.0180997074
-214.8260206906,4.288071798,-451.7377861745
-213.2971791137,3.9849353523,-452.4513106228
-211.7658671739,3.6798688142,-453.1586889706
-210.2321087648,3.3729858164,-453.8599352596
-208.6959067738,3.0643941946,-454.5550746102
-207.1572436719,2.7541959991,-455.2441424084
-205.6162225575,2.442515985,-455.9271215956
-204.0728151179,2.1294507519,-456.6040553552
-202.5270392895,1.8151045183,-457.2749673294
-200.9789131979,1.4995798333,-457.9398823027
-199.428455146,1.1829775589,-458.5988261553
-197.8756836014,0.8653968545,-459.251825818
-196.3206171843,0.5469351633,-459.8989092275
-194.7632746554,0.2276882018,-460.5401052819
-193.2036761551,-0.0922497925,-461.1754432903
-191.6418231545,-0.4127906839,-461.8049624319
-190.077782356,-0.7338479347,-462.4287135712
-188.5115906938,-1.0553567553,-463.0467962012
-186.943285362,-1.3772540899,-463.6593054366
-185.3729100486,-1.6994765109,-464.266327913
-183.8005139123,-2.0219603232,-464.8679426385
-182.2261305606,-2.3446457758,-465.4642293231
-180.6497960679,-2.6674732665,-466.0552616375
-179.0715442998,-2.9903842081,-466.6411092464
-177.4914130097,-3.313319693,-467.2218357753
-175.9094217079,-3.636224929,-467.7975071131
-174.3256011041,-3.9590431347,-468.3681807293
-172.7399696908,-4.2817202379,-468.9339143746
-171.1525705003,-4.6041973166,-469.4947531156
-169.5634171419,-4.9264215008,-470.0507487006
-167.9725368049,-5.2483371488,-470.601944372
-166.3799406292,-5.569891777,-471.1483853443
-164.7856484475,-5.8910309728,-471.6901102897
